141 8145.726740 6.810E-91 3.512E+00.02200.04734010.85620.50-.075000              9              5                    P 32      232321 5 3 5 3 2 3   252.0  260.0
141 8147.869364 1.669E-71 5.566E+01.02300.10725124.81620.50-.047200             10              7                    R  7      232421 5 3 5 3 2 3    68.0   60.0
141 8148.851709 8.829E-71 5.534E+01.02900.22224725.72410.50-.030100             10              7                    R  5      232421 5 3 5 3 2 3    52.0   44.0
141 8150.529901 4.173E-71 5.560E+01.02500.14524910.22010.50-.036200             10              7                    R  6      232421 5 3 5 3 2 3    60.0   52.0
141 8156.472301 1.085E-92 8.498E-01.02200.04734605.99500.50-.075000              7              3                    P 38      242321 5 3 5 3 2 3   300.0  308.0
141 8162.099609 8.391E-98 2.245E+01.04500.33337264.42750.50-.013900             17             12                    P  5      232321 5 3 5 3 2 3    36.0   44.0
141 8171.467956 1.548E-91 1.817E+00.02200.04734197.46490.50-.075000              8              4                    P 35      232321 5 3 5 3 2 3   276.0  284.0
141 8172.560123 2.380E-97 1.406E+01.02100.04437332.87470.50-.075000             12              8                    R 27      232321 5 3 5 3 2 3   228.0  220.0
141 8174.359050 8.153E-62 3.203E+00.02200.04720172.43870.50-.075000              5              2                    P 26      442421 5 3 5 3 2 3   204.0  212.0
141 8174.963274 1.977E-88 2.387E+01.02200.04833077.39560.50-.075000             13              9                    P 15      232321 5 3 5 3 2 3   116.0  124.0
141 8176.100651 1.721E-98 2.477E+01.02300.08137763.61240.50-.048370             17             12                    R  8      232321 5 3 5 3 2 3    76.0   68.0
141 8185.334111 1.715E-92 3.032E+01.02100.04535063.89680.50-.075000             14             10                    R 14      232321 5 3 5 3 2 3   124.0  116.0
141 8193.691732 7.203E-77 3.477E+01.02100.04427758.11120.50-.075000              9              6                    R 20      232421 5 3 5 3 2 3   172.0  164.0
141 8198.192784 1.785E-65 4.659E+01.02400.14622174.44350.50-.035800              9              6                    P  7      232421 5 3 5 3 2 3    52.0   60.0
